name,asciiname,country,lat,lon,timezone,population
Nor Nork,Nor Nork,AM,40.19661,44.5669,Asia/Yerevan,137300
Dixinn,Dixinn,GN,9.55111,-13.67306,Africa/Conakry,137287
Bhisho,Bhisho,ZA,-32.84721,27.44218,Africa/Johannesburg,137287
Freguesia do Ó,Freguesia do O,BR,-23.49877,-46.69983,America/Sao_Paulo,137240
Subang,Subang,ID,-6.57,107.75667,Asia/Jakarta,137234
Madhurampur Dehri,Madhurampur Dehri,IN,24.96899,84.1964,Asia/Kolkata,137231
Negombo,Negombo,LK,7.2083,79.8358,Asia/Colombo,137223
Irákleion,Irakleion,GR,35.32787,25.14341,Europe/Athens,137154
Hampton,Hampton,US,37.02987,-76.34522,America/New_York,137148
Wuyishan,Wuyishan,CN,27.75995,118.03066,Asia/Shanghai,137133
Miramar,Miramar,US,25.98731,-80.23227,America/New_York,137132
Jiashan,Jiashan,CN,30.84918,120.92583,Asia/Shanghai,137112
Bilqās,Bilqas,EG,31.21452,31.35798,Africa/Cairo,137080
Rangkasbitung,Rangkasbitung,ID,-6.3591,106.2494,Asia/Jakarta,137041
Odintsovo,Odintsovo,RU,55.66977,37.27716,Europe/Moscow,137041
Foggia,Foggia,IT,41.45845,15.55188,Europe/Rome,137032
Antsiranana,Antsiranana,MG,-12.31732,49.29188,Indian/Antananarivo,136959
Kānchrāpāra,Kanchrapara,IN,22.95998,88.42849,Asia/Kolkata,136954
San Juan Sacatepéquez,San Juan Sacatepequez,GT,14.71889,-90.64417,America/Guatemala,136886
Minoh,Minoh,JP,34.82691,135.47057,Asia/Tokyo,136868
Funtua,Funtua,NG,11.52351,7.31174,Africa/Lagos,136811
St. Catharines,St. Catharines,CA,43.17126,-79.24267,America/Toronto,136803
Dawei,Dawei,MM,14.0823,98.19151,Asia/Yangon,136783
Igboho,Igboho,NG,8.83784,3.75628,Africa/Lagos,136764
Gunungsitoli,Gunungsitoli,ID,1.2888,97.6143,Asia/Jakarta,136707
Apeldoorn,Apeldoorn,NL,52.21,5.96944,Europe/Amsterdam,136670
Cidade Lider,Cidade Lider,BR,-23.56202,-46.4913,America/Sao_Paulo,136660
Marīvān,Marivan,IR,35.51829,46.18298,Asia/Tehran,136654
Phủ Lý,Phu Ly,VN,20.54531,105.91221,Asia/Bangkok,136654
Divo,Divo,CI,5.83739,-5.35723,Africa/Abidjan,136627
Huinong,Huinong,CN,39.23333,106.76944,Asia/Shanghai,136570
Ebina,Ebina,JP,35.38121,139.39651,Asia/Tokyo,136516
Larache,Larache,MA,35.19321,-6.15572,Africa/Casablanca,136505
Varginha,Varginha,BR,-21.55139,-45.43028,America/Sao_Paulo,136467
Paris 14 Observatoire,Paris 14 Observatoire,FR,48.8331,2.3264,Europe/Paris,136455
Van Nuys,Van Nuys,US,34.18667,-118.44897,America/Los_Angeles,136443
Būsh,Bush,EG,29.14816,31.12733,Africa/Cairo,136441
Mlolongo,Mlolongo,KE,-1.39639,36.94028,Africa/Nairobi,136351
Campo Largo,Campo Largo,BR,-25.45955,-49.53014,America/Sao_Paulo,136327
San José del Cabo,San Jose del Cabo,MX,23.05406,-109.70367,America/Mazatlan,136285
Cachoeirinha,Cachoeirinha,BR,-29.95111,-51.09389,America/Sao_Paulo,136258
West Valley City,West Valley City,US,40.69161,-112.00105,America/Denver,136208
Kisarazu,Kisarazu,JP,35.38329,139.93254,Asia/Tokyo,136166
Batang,Batang,ID,-6.4846,110.7083,Asia/Jakarta,136145
Gejiu,Gejiu,CN,23.36085,103.15372,Asia/Shanghai,136135
Bacău,Bacau,RO,46.56718,26.91384,Europe/Bucharest,136087
Saaba,Saaba,BF,12.37136,-1.41468,Africa/Ouagadougou,136011
Mingaladon,Mingaladon,MM,16.92406,96.09768,Asia/Yangon,136000
Dimāpur,Dimapur,IN,25.91174,93.7217,Asia/Kolkata,135860
Sasolburg,Sasolburg,ZA,-26.81358,27.81695,Africa/Johannesburg,135828
Cheras,Cheras,MY,3.108,101.726,Asia/Kuala_Lumpur,135823
Tasek Glugor,Tasek Glugor,MY,5.48032,100.49849,Asia/Kuala_Lumpur,135786
Osorno,Osorno,CL,-40.57395,-73.13348,America/Santiago,135773
Jiagedaqi,Jiagedaqi,CN,50.41667,124.11667,Asia/Shanghai,135760
Tumxuk,Tumxuk,CN,39.86984,79.06118,Asia/Urumqi,135727
Kushtia,Kushtia,BD,23.9028,89.11943,Asia/Dhaka,135724
Pitalito,Pitalito,CO,1.85371,-76.05071,America/Bogota,135711
Barysaw,Barysaw,BY,54.2279,28.505,Europe/Minsk,135696
Baliuag,Baliuag,PH,14.95472,120.89694,Asia/Manila,135679
Hoàn Kiếm,Hoan Kiem,VN,21.02857,105.85064,Asia/Bangkok,135618
Kajansi,Kajansi,UG,0.21548,32.53453,Africa/Kampala,135600
Isahaya,Isahaya,JP,32.84111,130.04306,Asia/Tokyo,135546
Dayton,Dayton,US,39.75895,-84.19161,America/New_York,135512
Cẩm Phả Mines,Cam Pha Mines,VN,21.01667,107.3,Asia/Ho_Chi_Minh,135477
Petapa,Petapa,GT,14.50189,-90.56196,America/Guatemala,135447
Māler Kotla,Maler Kotla,IN,30.5309,75.87949,Asia/Kolkata,135424
Buguma,Buguma,NG,4.73614,6.86236,Africa/Lagos,135404
Ahuntsic-Cartierville,Ahuntsic-Cartierville,CA,45.56667,-73.66667,America/Toronto,135336
Araras,Araras,BR,-22.35694,-47.38417,America/Sao_Paulo,135331
Shiqiao,Shiqiao,CN,22.9464,113.35769,Asia/Shanghai,135308
Pyay,Pyay,MM,18.81996,95.21562,Asia/Yangon,135308
Rabak,Rabak,SD,13.18087,32.73999,Africa/Khartoum,135281
Tây Ninh,Tay Ninh,VN,11.31004,106.09828,Asia/Ho_Chi_Minh,135254
Le Vieux-Longueuil,Le Vieux-Longueuil,CA,45.53721,-73.50773,America/Toronto,135218
Tyre,Tyre,LB,33.27333,35.19389,Asia/Beirut,135204
Kutaisi,Kutaisi,GE,42.26791,42.69459,Asia/Tbilisi,135201
Andīmeshk,Andimeshk,IR,32.4615,48.35368,Asia/Tehran,135116
Siwān,Siwan,IN,26.22096,84.35609,Asia/Kolkata,135066
Madrid,Madrid,CO,4.73245,-74.26419,America/Bogota,135000
Angono,Angono,PH,14.5266,121.1536,Asia/Manila,134975
Cartago,Cartago,CO,4.74639,-75.91167,America/Bogota,134972
Shahreẕā,Shahreza,IR,32.00877,51.86407,Asia/Tehran,134952
Hinthada,Hinthada,MM,17.64944,95.45705,Asia/Yangon,134947
Cap-Haïtien,Cap-Haitien,HT,19.75938,-72.19815,America/Port-au-Prince,134815
Baturaja,Baturaja,ID,-4.12891,104.16695,Asia/Jakarta,134759
Inazawa,Inazawa,JP,35.25,136.78333,Asia/Tokyo,134751
Rodriguez,Rodriguez,PH,14.76011,121.19993,Asia/Manila,134432
Kalol,Kalol,IN,23.24656,72.49508,Asia/Kolkata,134426
Mīāndoāb,Miandoab,IR,36.96667,46.10961,Asia/Tehran,134425
Laghouat,Laghouat,DZ,33.8,2.86514,Africa/Algiers,134372
Nevinnomyssk,Nevinnomyssk,RU,44.6333,41.9444,Europe/Moscow,134345
San Mateo,San Mateo,PH,14.6982,121.1236,Asia/Manila,134327
Ţahţā,Tahta,EG,26.76866,31.50198,Africa/Cairo,134314
San Juan,San Juan,PH,14.6,121.0333,Asia/Manila,134312
Sibiu,Sibiu,RO,45.8,24.15,Europe/Bucharest,134309
Olathe,Olathe,US,38.8814,-94.81913,America/Chicago,134305
El Geneina Fort,El Geneina Fort,SD,13.47481,22.45744,Africa/Khartoum,134264
Ikirun,Ikirun,NG,7.91283,4.66741,Africa/Lagos,134240
Shenglilu,Shenglilu,CN,29.35048,105.8775,Asia/Shanghai,134218
San Nicolás de los Arroyos,San Nicolas de los Arroyos,AR,-33.33425,-60.2108,America/Argentina/Buenos_Aires,134217
Léogâne,Leogane,HT,18.5111,-72.63343,America/Port-au-Prince,134190
Vila Jacui,Vila Jacui,BR,-23.50262,-46.46156,America/Sao_Paulo,134189
Adiwerna,Adiwerna,ID,-6.9375,109.1325,Asia/Jakarta,134188
Cametá,Cameta,BR,-2.24444,-49.49583,America/Belem,134184
Al Qurnah,Al Qurnah,IQ,31.01547,47.43362,Asia/Baghdad,134174
Abakaliki,Abakaliki,NG,6.32485,8.11368,Africa/Lagos,134102
Vitória de Santo Antão,Vitoria de Santo Antao,BR,-8.11806,-35.29139,America/Recife,134084
Marianao,Marianao,CU,23.07385,-82.4189,America/Havana,134057
Warren,Warren,US,42.49044,-83.01304,America/Detroit,134056
Cizre,Cizre,TR,37.33024,42.18484,Europe/Istanbul,134041
Circoiscrizione VIII,Circoiscrizione VIII,IT,45.03789,7.67174,Europe/Rome,134028
Bānkura,Bankura,IN,23.23241,87.0716,Asia/Kolkata,133966
İnegol,Inegol,TR,40.07806,29.51333,Europe/Istanbul,133959
Ebetsu,Ebetsu,JP,43.10806,141.55056,Asia/Tokyo,133953
Anyama,Anyama,CI,5.49462,-4.05183,Africa/Abidjan,133905
Jiawang,Jiawang,CN,34.43278,117.44194,Asia/Shanghai,133861
Singaraja,Singaraja,ID,-8.112,115.08818,Asia/Makassar,133784
Pātan,Patan,IN,23.8507,72.12963,Asia/Kolkata,133737
Würzburg,Wuerzburg,DE,49.79391,9.95121,Europe/Berlin,133731
Đồng Hới,GJong Hoi,VN,17.46885,106.62226,Asia/Bangkok,133672
Randfontein,Randfontein,ZA,-26.1844,27.70203,Africa/Johannesburg,133654
Pervouralsk,Pervouralsk,RU,56.90528,59.94361,Asia/Yekaterinburg,133600
Gondā City,Gonda City,IN,27.13181,81.95332,Asia/Kolkata,133583
Madīnat Ḩamad,Madinat Hamad,BH,26.11528,50.50694,Asia/Bahrain,133550
Ōme,Ome,JP,35.78389,139.24306,Asia/Tokyo,133535
Sinnūris,Sinnuris,EG,29.41345,30.86579,Africa/Cairo,133532
Milagro,Milagro,EC,-2.13396,-79.59337,America/Guayaquil,133508
Jaú,Jau,BR,-22.29639,-48.55778,America/Sao_Paulo,133497
Thornton,Thornton,US,39.86804,-104.97192,America/Denver,133451
Valdivia,Valdivia,CL,-39.81422,-73.24589,America/Santiago,133419
Olmaliq,Olmaliq,UZ,40.84472,69.59833,Asia/Tashkent,133400
Okrika,Okrika,NG,4.74215,7.08368,Africa/Lagos,133271
Santa Cruz do Sul,Santa Cruz do Sul,BR,-29.7175,-52.42583,America/Sao_Paulo,133230
High Wycombe,High Wycombe,GB,51.62907,-0.74934,Europe/London,133204
Carrollton,Carrollton,US,32.95373,-96.89028,America/Chicago,133168
Talisay,Talisay,PH,10.24472,123.84944,Asia/Manila,133148
Gao,Gao,ML,16.27167,-0.04472,Africa/Bamako,133110
Dhaulpur,Dhaulpur,IN,26.69286,77.87968,Asia/Kolkata,133075
Tarime,Tarime,TZ,-1.35,34.36667,Africa/Dar_es_Salaam,133043
Kentron,Kentron,AM,40.17806,44.51303,Asia/Yerevan,133000
Milton,Milton,CA,43.51681,-79.88294,America/Toronto,132979
M'Sila,M'Sila,DZ,35.70889,4.53722,Africa/Algiers,132975
Narita,Narita,JP,35.78333,140.31667,Asia/Tokyo,132906
Franceville,Franceville,GA,-1.63333,13.58357,Africa/Libreville,132895
Puqi,Puqi,CN,29.71667,113.88333,Asia/Shanghai,132891
Tondabayashichō,Tondabayashicho,JP,34.50065,135.60211,Asia/Tokyo,132873
Sandachō,Sandacho,JP,34.88444,135.22694,Asia/Tokyo,132858
Gondiā,Gondia,IN,21.46026,80.19205,Asia/Kolkata,132813
Dunedin,Dunedin,NZ,-45.87416,170.50361,Pacific/Auckland,132800
Kislovodsk,Kislovodsk,RU,43.91333,42.72083,Europe/Moscow,132771
Kyauktan,Kyauktan,MM,16.63736,96.32512,Asia/Yangon,132765
Schaerbeek,Schaerbeek,BE,50.86935,4.37737,Europe/Brussels,132761
Hoofddorp,Hoofddorp,NL,52.3025,4.68889,Europe/Amsterdam,132734
Machiques,Machiques,VE,10.06077,-72.55212,America/Caracas,132734
Palakkad,Palakkad,IN,10.77319,76.65366,Asia/Kolkata,132728
Silifke,Silifke,TR,36.37778,33.93444,Europe/Istanbul,132665
Charleston,Charleston,US,32.77632,-79.93275,America/New_York,132609
Langley,Langley,CA,49.10107,-122.65883,America/Vancouver,132603
Midland,Midland,US,31.99735,-102.07791,America/Chicago,132524
Fujinomiya,Fujinomiya,JP,35.21667,138.61667,Asia/Tokyo,132507
Mingala Tangnyunt,Mingala Tangnyunt,MM,16.78855,96.17234,Asia/Yangon,132494
Innsbruck,Innsbruck,AT,47.26266,11.39454,Europe/Vienna,132493
Kingston,Kingston,CA,44.22976,-76.48098,America/Toronto,132485
Wugang,Wugang,CN,26.7279,110.63198,Asia/Shanghai,132457
Gloucester,Gloucester,GB,51.86568,-2.2431,Europe/London,132416
Waco,Waco,US,31.54933,-97.14667,America/Chicago,132356
Cerro,Cerro,CU,23.10809,-82.3866,America/Havana,132351
Zama,Zama,JP,35.4879,139.39101,Asia/Tokyo,132325
Dimitrovgrad,Dimitrovgrad,RU,54.21386,49.61838,Europe/Ulyanovsk,132226
Zhalantun,Zhalantun,CN,48.00945,122.73651,Asia/Shanghai,132224
Bettiah,Bettiah,IN,26.80229,84.50311,Asia/Kolkata,132209
Maijdi,Maijdi,BD,22.86667,91.1,Asia/Dhaka,132185
San Pedro Garza García,San Pedro Garza Garcia,MX,25.6604,-100.40651,America/Monterrey,132128
Sapucaia do Sul,Sapucaia do Sul,BR,-29.81782,-51.14551,America/Sao_Paulo,132107
Kombolcha,Kombolcha,ET,11.08155,39.74339,Africa/Addis_Ababa,132100
Muricay,Muricay,PH,7.8275,123.4782,Asia/Manila,132094
Sterling Heights,Sterling Heights,US,42.58031,-83.0302,America/Detroit,132052
Surat Thani,Surat Thani,TH,9.14011,99.33311,Asia/Bangkok,132040
Fürth,Fuerth,DE,49.47593,10.98856,Europe/Berlin,132036
Ferrara,Ferrara,IT,44.83804,11.62057,Europe/Rome,132009
Quận Đức Thịnh,Quan GJuc Thinh,VN,10.30989,105.73855,Asia/Ho_Chi_Minh,132000
Ōmuta,Omuta,JP,33.03333,130.45,Asia/Tokyo,131974
Villa Mercedes,Villa Mercedes,CL,-37.40421,-71.97949,America/Santiago,131936
Fuji,Fuji,CN,29.14819,105.37391,Asia/Shanghai,131927
Palwal,Palwal,IN,28.14469,77.32546,Asia/Kolkata,131926
Bielany,Bielany,PL,52.29242,20.93531,Europe/Warsaw,131910
Shahrud,Shahrud,IR,36.41819,54.97628,Asia/Tehran,131889
Dawukou,Dawukou,CN,39.04194,106.39583,Asia/Shanghai,131880
Bulaon,Bulaon,PH,15.08262,120.66288,Asia/Manila,131818
Garut,Garut,ID,-7.245,107.921,Asia/Jakarta,131809
Ajdabiya,Ajdabiya,LY,30.75545,20.22625,Africa/Tripoli,131773
Abiko,Abiko,JP,35.86667,140.01667,Asia/Tokyo,131771
Kadoma,Kadoma,JP,34.7381,135.57442,Asia/Tokyo,131727
Majie,Majie,CN,25.0319,102.638,Asia/Shanghai,131696
Bhakkar,Bhakkar,PK,31.62685,71.06471,Asia/Karachi,131658
Rio Pequeno,Rio Pequeno,BR,-23.57139,-46.75887,America/Sao_Paulo,131631
Jijel,Jijel,DZ,36.821,5.76352,Africa/Algiers,131513
Martapura,Martapura,ID,-3.4109,114.8642,Asia/Makassar,131449
Villeurbanne,Villeurbanne,FR,45.76601,4.8795,Europe/Paris,131445
Hải Châu,Hai Chau,VN,15.91667,108.13333,Asia/Ho_Chi_Minh,131427
Limbe,Limbe,CM,4.02356,9.20607,Africa/Douala,131381
Rānīganj,Raniganj,IN,23.6164,87.13061,Asia/Kolkata,131261
Hepo,Hepo,CN,23.43077,115.82991,Asia/Shanghai,131238
Iranshahr,Iranshahr,IR,27.20245,60.68476,Asia/Tehran,131232
Soubré,Soubre,CI,5.78377,-6.59388,Africa/Abidjan,131181
Onomichi,Onomichi,JP,34.41667,133.2,Asia/Tokyo,131170
Itapipoca,Itapipoca,BR,-3.49444,-39.57861,America/Fortaleza,131123
Crato,Crato,BR,-7.23417,-39.40944,America/Fortaleza,131050
Denton,Denton,US,33.21484,-97.13307,America/Chicago,131044
Etah,Etah,IN,27.55879,78.65692,Asia/Kolkata,131023
Pīlibhīt,Pilibhit,IN,28.63124,79.80436,Asia/Kolkata,131008
Shangzhi,Shangzhi,CN,45.20562,128.00242,Asia/Shanghai,131006
Lashio,Lashio,MM,22.9359,97.7498,Asia/Yangon,131000
Novomoskovsk,Novomoskovsk,RU,54.01098,38.29084,Europe/Moscow,130982
Matsubara,Matsubara,JP,34.56667,135.55,Asia/Tokyo,130855
Abengourou,Abengourou,CI,6.72972,-3.49639,Africa/Abidjan,130810
Al Bāb,Al Bab,SY,36.37051,37.5157,Asia/Damascus,130745
Shuangcheng,Shuangcheng,CN,45.3798,126.30711,Asia/Shanghai,130710
Exeter,Exeter,GB,50.7236,-3.52751,Europe/London,130709
Circoiscrizione III,Circoiscrizione III,IT,45.06279,7.63071,Europe/Rome,130709
Ho,Ho,GH,6.60084,0.4713,Africa/Accra,130701
Narowal,Narowal,PK,32.10197,74.87303,Asia/Karachi,130692
Lào Cai,Lao Cai,VN,22.48556,103.97066,Asia/Bangkok,130671
Al Ajaylat,Al Ajaylat,LY,32.75718,12.37633,Africa/Tripoli,130546
Udon Thani,Udon Thani,TH,17.41567,102.78589,Asia/Bangkok,130531
Baḥarkah,Baharkah,IQ,36.31556,44.03533,Asia/Baghdad,130518
Bayan Lepas,Bayan Lepas,MY,5.29992,100.26052,Asia/Kuala_Lumpur,130455
Petrogradka,Petrogradka,RU,59.96567,30.31154,Europe/Moscow,130455
Rajapalayam,Rajapalayam,IN,9.45296,77.55335,Asia/Kolkata,130442
Zipaquirá,Zipaquira,CO,5.02208,-74.00481,America/Bogota,130432
Jīroft,Jiroft,IR,28.67806,57.74056,Asia/Tehran,130429
Cedar Rapids,Cedar Rapids,US,42.00833,-91.64407,America/Chicago,130405
Dongyang,Dongyang,CN,29.26778,120.22528,Asia/Shanghai,130387
Nantou,Nantou,CN,22.72171,113.29261,Asia/Shanghai,130370
Botad,Botad,IN,22.16917,71.66671,Asia/Kolkata,130327
Nablus,Nablus,PS,32.22111,35.25444,Asia/Hebron,130326
New Haven,New Haven,US,41.30815,-72.92816,America/New_York,130322
Arcahaie,Arcahaie,HT,18.77019,-72.51226,America/Port-au-Prince,130306
Jiazi,Jiazi,CN,22.87932,116.07318,Asia/Shanghai,130298
Foumban,Foumban,CM,5.72662,10.89865,Africa/Douala,130287
Roseville,Roseville,US,38.75212,-121.28801,America/Los_Angeles,130269
Quilpué,Quilpue,CL,-33.04752,-71.44249,America/Santiago,130263
Kati,Kati,ML,12.74409,-8.07257,Africa/Bamako,130254
Seri Kembangan,Seri Kembangan,MY,3.03333,101.71667,Asia/Kuala_Lumpur,130252
Kembangan,Kembangan,SG,1.32228,103.91135,Asia/Singapore,130252
Colchester,Colchester,GB,51.88921,0.90421,Europe/London,130245
Umeå,Umea,SE,63.82842,20.25972,Europe/Stockholm,130224
Din Daeng,Din Daeng,TH,13.7904,100.57014,Asia/Bangkok,130220
Apucarana,Apucarana,BR,-23.55083,-51.46083,America/Sao_Paulo,130134
Sennar,Sennar,SD,13.56907,33.56718,Africa/Khartoum,130122
Masaya,Masaya,NI,11.97316,-86.09587,America/Managua,130113
Visalia,Visalia,US,36.33023,-119.29206,America/Los_Angeles,130104
Caála,Caala,AO,-12.8525,15.56056,Africa/Luanda,130000
Sonārgaon,Sonargaon,BD,23.65,90.61667,Asia/Dhaka,130000
Tottenham,Tottenham,GB,51.60373,-0.06794,Europe/London,130000
